identity,perc_skipped,Hcountry_code,apporder,apsa_order,favorder,hopkins_order,ideoorder,more,partyorder,points,polarization_order,posneg,rand_fact10,rand_fact12,rand_fact13,rand_fact14,rand_fact19,rand_fact4,rand_fact5,rand_fact6,rand_fact7,rand_fact8,rand_fact9,reverse,tate_order,type,invalidrank,r1,r2,r3,r4,r5,r6,follow_up,immigrant,birthyr,age,age4,respondent_status,consent,gender3,gender3_other,race,race4,hispanic,educ,educ4,pid3,pid3_t,pid7,pid7others,TernovskyScreener2_1,TernovskyScreener2_2,TernovskyScreener2_3,TernovskyScreener2_4,TernovskyScreener2_5,rand_1_ranking,no_context_3,no_context_3_1,no_context_3_2,no_context_3_3,no_context_4,no_context_4_1,no_context_4_2,no_context_4_3,no_context_4_4,tate_order_q,anc_tate_1993,anc_tate_1993_1,anc_tate_1993_2,anc_tate_1993_3,app_tate_1993,app_tate_1993_1,app_tate_1993_2,app_tate_1993_3,berinskyscreener_1,berinskyscreener_2,berinskyscreener_3,berinskyscreener_4,berinskyscreener_5,berinskyscreener_6,berinskyscreener_7,berinskyscreener_8,berinskyscreener_9,berinskyscreener_10,berinskyscreener_11,berinskyscreener_12,berinskyscreener_13,berinskyscreener_14,berinskyscreener_15,berinskyscreener_16,berinskyscreener_17,berinskyscreener_18,hopkins_order_q,identityhopkins,identityhopkins_1,identityhopkins_2,identityhopkins_3,identityhopkins_4,app_identity,app_identity_1,app_identity_2,app_identity_3,app_identity_4,rand_2_ranking,alpha,alpha_1,alpha_2,alpha_3,alpha_4,exact,exact_1,exact_2,exact_3,exact_4,hobbies_1,hobbies_2,hobbies_3,hobbies_4,hobbies_5,hobbies_6,hobbies_7,hobbies_8,hobbies_t,socialize,polarization_order_q,holidays,holidays_1,holidays_2,holidays_3,holidays_4,holidays_5,appaffectivepolar,appaffectivepolar_1,appaffectivepolar_2,appaffectivepolar_3,appaffectivepolar_4,appaffectivepolar_5,apsa_order_q,esystems,esystems_1,esystems_2,esystems_3,esystems_4,esystems_5,esystems_6,esystems_app,esystems_app_1,esystems_app_2,esystems_app_3,esystems_app_4,esystems_app_5,esystems_app_6,rand_3_ranking,esalphabet,esalphabet_1,esalphabet_2,esalphabet_3,esalphabet_4,esalphabet_5,esalphabet_6,estemporal,estemporal_1,estemporal_2,estemporal_3,estemporal_4,estemporal_5,estemporal_6,inputstate,region,area,rand_4_ranking,rand_5_ranking,app_tate_1993_repeat,app_tate_1993_repeat_1,app_tate_1993_repeat_2,app_tate_1993_repeat_3,app_identity_repeat,app_identity_repeat_1,app_identity_repeat_2,app_identity_repeat_3,app_identity_repeat_4,appaffectivepolar_repeat,appaffectivepolar_repeat_1,appaffectivepolar_repeat_2,appaffectivepolar_repeat_3,appaffectivepolar_repeat_4,appaffectivepolar_repeat_5,esystems_app_repeat,esystems_app_repeat_1,esystems_app_repeat_2,esystems_app_repeat_3,esystems_app_repeat_4,esystems_app_repeat_5,esystems_app_repeat_6,police,reform,gun,abortion,environment,faminc_new,religpew,religpew_t,newsint,ideo7,votereg,votereg2,turnout20post,presvote20post,presvote20post_t,turnout22post,housevote22post,housevote22post_t,freeform
161,67,NA,1,0,1,0,0,0,1,1000,0,1,1273836,60991837,4617298872,13191677699,1.57199E+16,7,46,341,4762,28415,246559,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1935,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
164,56,NA,0,1,0,1,1,0,0,1000,1,1,2906211,246294503,2582319808,2690839024,8.04477E+14,17,15,402,1472,27986,57876,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1962,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,26,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
167,56,NA,1,1,1,1,0,1,0,1000,1,1,2333854,231681035,1860611779,62807084924,1.1027E+17,19,39,625,3592,33777,355275,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1978,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
166,56,NA,0,1,1,1,1,0,1,1000,0,0,3002547,30879372,4480995092,67105687970,3.77616E+16,23,84,231,3830,30533,93914,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1957,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,37,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
169,50,NA,0,0,0,0,1,0,0,1000,0,0,2471996,271537768,1949041673,43128490531,3.16088E+16,0,76,132,1279,11293,201056,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1952,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,2,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
171,56,NA,1,0,1,1,0,1,1,1000,0,0,2273384,188566952,1927854217,13380124915,1.1055E+17,11,83,576,3520,15237,36764,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1940,-9,9,99,9,9,__NA__,99,9,8,1,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,39,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
170,61,NA,0,1,1,1,1,0,1,1000,1,1,3022858,142977220,4713732857,12478752661,7.79565E+16,8,51,284,4495,36316,362389,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1941,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
172,61,NA,1,0,0,1,1,0,0,1000,0,1,511268,200846678,3845566327,79386771389,8.54948E+16,12,77,361,4009,1072,197963,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1952,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
174,56,NA,1,0,0,0,0,1,0,1000,1,0,175071,40054632,877329034,50649741875,6.19565E+16,2,14,142,3330,32676,189365,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1946,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
173,56,NA,1,1,1,1,0,1,1,1000,1,1,587790,455953793,2326218642,79078330122,5.12839E+16,3,22,214,607,33417,45257,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1922,-9,9,99,9,9,__NA__,99,9,8,2,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,18,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
177,56,NA,1,1,0,0,1,0,1,1000,0,1,43536,214336013,3178894740,32668417895,1.05898E+16,0,30,407,3016,30800,40413,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1942,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,26,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
178,56,NA,1,0,0,1,0,0,0,1000,1,0,1234298,13369401,5709341987,82041304415,6.20497E+16,13,77,716,2163,27384,182820,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1928,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
181,56,NA,1,0,1,1,1,1,1,1000,1,0,603284,107133039,5398008082,65897578611,2.66396E+16,4,58,418,2508,19664,88864,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1960,-9,9,99,9,9,__NA__,99,9,8,2,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
180,56,NA,0,1,1,1,1,0,1,1000,0,1,507528,209466452,416908024,6719225757,1.17145E+17,20,45,182,3492,14730,154567,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,4,1964,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
183,56,NA,1,1,0,1,1,1,0,1000,0,1,1811908,28132108,4342294660,24094508215,1.03024E+17,22,69,377,1302,21636,80862,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1949,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
186,56,NA,1,0,0,1,1,1,0,1000,1,1,1462178,123092340,3426953735,31769264899,1.49466E+16,3,103,101,4184,38128,187438,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1950,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
185,56,NA,0,1,0,1,0,1,1,1000,0,0,657848,135572280,5300320970,16741226351,4.47983E+16,8,104,414,1127,608,71653,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1983,-9,9,99,9,9,__NA__,99,9,8,4,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,34,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
193,56,NA,0,1,0,0,1,0,0,1000,1,1,2217075,311325304,318749865,61404411533,1.94498E+16,0,44,685,2357,2835,182827,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1949,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
190,56,NA,1,0,0,0,0,1,1,1000,0,1,902268,225552272,1881149918,50295059060,5.03929E+16,4,31,156,4857,26404,158637,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1933,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
194,56,NA,0,0,1,1,1,0,1,1000,0,0,39214,258211481,5946955328,72968683516,7.94961E+16,5,48,149,3008,35804,14784,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1972,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,17,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
195,56,NA,1,1,0,0,1,0,0,1000,0,1,1968723,95899198,4521744954,5349719836,9.33497E+16,23,17,381,4688,4146,176031,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1951,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
197,56,NA,0,0,0,0,1,1,1,1000,1,0,1224458,111710911,4420271096,50059804185,3.94002E+16,12,19,214,1920,330,226683,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1935,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
199,50,NA,0,1,0,0,1,1,0,1000,0,1,1687391,286091163,5183563797,12892648576,4.30114E+16,0,6,146,4828,22131,220352,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1951,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
202,56,NA,1,1,1,0,0,0,0,1000,1,1,2220038,44515774,1274347242,9690871596,6.37343E+16,9,19,127,3591,15489,171899,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1933,-9,9,99,9,9,__NA__,99,9,8,4,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,27,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
198,67,NA,1,0,0,0,0,0,1,1000,1,0,3259512,393350627,727031766,58051709864,5.5693E+16,11,11,666,1742,35673,211536,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,4,1947,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
